"ID","Faction","Instance_Id","Supercedes","Title_Lang_enUS","Title_Lang_enGB","Title_Lang_koKR","Title_Lang_frFR","Title_Lang_deDE","Title_Lang_enCN","Title_Lang_zhCN","Title_Lang_enTW","Title_Lang_zhTW","Title_Lang_esES","Title_Lang_esMX","Title_Lang_ruRU","Title_Lang_ptPT","Title_Lang_ptBR","Title_Lang_itIT","Title_Lang_Unk","Title_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","Category","Points","Ui_Order","Flags","IconID","Reward_Lang_enUS","Reward_Lang_enGB","Reward_Lang_koKR","Reward_Lang_frFR","Reward_Lang_deDE","Reward_Lang_enCN","Reward_Lang_zhCN","Reward_Lang_enTW","Reward_Lang_zhTW","Reward_Lang_esES","Reward_Lang_esMX","Reward_Lang_ruRU","Reward_Lang_ptPT","Reward_Lang_ptBR","Reward_Lang_itIT","Reward_Lang_Unk","Reward_Lang_Mask","Minimum_Criteria","Shares_Criteria"
"606","-1","-1","605","","","","","5枚先祖硬币","","","","","","","","","","","","16712190","","","","","获得5枚先祖硬币。","","","","","","","","","","","","16712190","160","10","2","0","2717","","","","","","","","","","","","","","","","","16712174","0","0"
"624","-1","615","0","","","","","少即是多（10人）","","","","","","","","","","","","16712190","","","","","以少于9人的阵容击败黑岩守护者萨塔里奥以及其它暮光幼龙（10人）。","","","","","","","","","","","","16712190","14922","10","2","0","3253","","","","","","","","","","","","","","","","","16712172","0","0"
"627","-1","-1","0","","","","","探索丹莫罗","","","","","","","","","","","","16712190","","","","","探索丹莫罗，走过世界地图中被遮住的各个角落。","","","","","","","","","","","","16712190","14777","10","2","0","3531","","","","","","","","","","","","","","","","","16712174","0","0"
"628","-1","-1","0","","","","","死亡矿井","","","","","","","","","","","","16712190","","","","","击败艾德温·范克里夫。","","","","","","","","","","","","16712190","14808","10","2","0","3627","","","","","","","","","","","","","","","","","16712172","1","0"
"648","-1","542","0","","","","","鲜血熔炉","","","","","","","","","","","","16712190","","","","","击败击碎者克里丹。","","","","","","","","","","","","16712190","14805","10","2","0","3629","","","","","","","","","","","","","","","","","16712174","0","0"
"731","-1","-1","116","","","","","高级专业水准","","","","","","","","","","","","16712190","","","","","在一种专业中达到高级水准。","","","","","","","","","","","","16712190","169","10","2","0","2846","","","","","","","","","","","","","","","","","16712174","1","0"
"736","-1","-1","0","","","","","探索莫高雷","","","","","","","","","","","","16712190","","","","","探索莫高雷，走过世界地图中被遮住的各个角落。","","","","","","","","","","","","16712190","14778","10","2","0","3562","","","","","","","","","","","","","","","","","16712174","0","0"
"753","-1","-1","0","","","","","平均每日获得的金币数量","","","","","","","","","","","","16712190","","","","","平均每日获得的金币数量","","","","","","","","","","","","16712190","140","0","2","73","1","","","","","","","","","","","","","","","","","16712174","0","328"
"764","1","-1","0","","","","","燃烧的远征","","","","","","","","","","","","16712190","","","","","在所有《燃烧的远征》副本相关势力中达到崇拜声望。","","","","","","","","","","","","16712190","14865","20","2","0","2365","","","","","","","","","","","","","","","","","16712174","0","0"
"798","-1","-1","0","","","","","被德鲁伊复生","","","","","","","","","","","","16712190","","","","","被德鲁伊复生","","","","","","","","","","","","16712190","127","0","2","9","1","","","","","","","","","","","","","","","","","16712174","0","0"
"838","-1","-1","0","","","","","竞技场参赛","","","","","","","","","","","","16712190","","","","","竞技场参赛","","","","","","","","","","","","16712190","152","0","2","9","1","","","","","","","","","","","","","","","","","16712174","0","0"
"863","-1","-1","0","","","","","探索赞加沼泽","","","","","","","","","","","","16712190","","","","","探索赞加沼泽，走过世界地图中被遮住的各个角落。","","","","","","","","","","","","16712190","14779","10","2","0","3585","","","","","","","","","","","","","","","","","16712174","0","0"
"918","-1","-1","0","","","","","在5人地下城副本中死亡的总次数","","","","","","","","","","","","16712190","","","","","在5人地下城副本中死亡的总次数","","","","","","","","","","","","16712190","125","0","2","1","1","","","","","","","","","","","","","","","","","16712174","0","0"
"944","-1","-1","0","","","","","熊怪之友","","","","","","","","","","","","16712190","","","","","在木喉要塞阵营中达到崇拜声望。","","","","","","","","","","","","16712190","14864","15","2","0","3685","","","","","","","","","","","","","","","","","16712174","0","0"
"949","-1","-1","0","","","","","海象人的偶像","","","","","","","","","","","","16712190","","","","","在卡鲁亚克阵营中达到崇拜声望。","","","","","","","","","","","","16712190","14866","15","2","0","3702","","","","","","","","","","","","","","","","","16712174","0","0"
"1047","-1","-1","0","","","","","捂脸的总次数","","","","","","","","","","","","16712190","","","","","捂脸的总次数","","","","","","","","","","","","16712190","131","0","2","1","1","","","","","","","","","","","","","","","","","16712174","0","0"
"1069","-1","557","0","","","","","杀死节点亲王沙法尔（法力陵墓）","","","","","","","","","","","","16712190","","","","","杀死节点亲王沙法尔（法力陵墓）","","","","","","","","","","","","16712190","14822","5","2","1","1677","","","","","","","","","","","","","","","","","16712174","0","0"
"1092","-1","33","0","","","","","杀死大法师阿鲁高（影牙城堡）","","","","","","","","","","","","16712190","","","","","杀死大法师阿鲁高（影牙城堡）","","","","","","","","","","","","16712190","14821","5","2","1","2126","","","","","","","","","","","","","","","","","16712174","0","0"
"1107","-1","-1","0","","","","","在3v3比赛中死亡","","","","","","","","","","","","16712190","","","","","在3v3比赛中死亡","","","","","","","","","","","","16712190","123","0","2","1","1","","","","","","","","","","","","","","","","","16712174","0","0"
"1125","-1","-1","0","","","","","最常使用的绷带","","","","","","","","","","","","16712190","","","","","最常使用的绷带","","","","","","","","","","","","16712190","145","0","2","17","4","","","","","","","","","","","","","","","","","16712174","0","344"
"1189","1","-1","0","","","","","来往地狱火半岛","","","","","","","","","","","","16712190","","","","","在地狱火半岛完成80个任务。","","","","","","","","","","","","16712190","14862","10","2","0","3554","","","","","","","","","","","","","","","","","16712174","0","0"
"1198","-1","-1","0","","","","","杀敌并获得经验/荣誉的总数","","","","","","","","","","","","16712190","","","","","杀敌并获得经验/荣誉的总数","","","","","","","","","","","","16712190","128","0","2","9","1","","","","","","","","","","","","","","","","","16712174","0","0"
"1201","-1","-1","0","","","","","专业技能达到上限","","","","","","","","","","","","16712190","","","","","专业技能达到上限","","","","","","","","","","","","16712190","132","0","2","33","1","","","","","","","","","","","","","","","","","16712174","0","0"
"1203","0","-1","0","","","","","奇怪的美酒","","","","","","","","","","","","16712190","","","","","品尝下列美酒节啤酒。","","","","","","","","","","","","16712190","162","10","2","0","1780","","","","","","","","","","","","","","","","","16712174","0","0"
"1263","-1","-1","0","","","","","探索嚎风峡湾","","","","","","","","","","","","16712190","","","","","探索嚎风峡湾，走过世界地图中被遮住的各个角落。","","","","","","","","","","","","16712190","14780","10","2","0","3331","","","","","","","","","","","","","","","","","2130641390","0","0"
"1285","-1","-1","0","","","","","旧世奇兵","","","","","","","","","","","","16712190","","","","","完成下列《魔兽世界》团队副本成就。","","","","","","","","","","","","16712190","168","20","2","0","3203","","","","","","","","","","","","","","","","","2113864174","0","0"
"1309","-1","607","1308","","","","","远古海滩精英","","","","","","","","","","","","16712190","","","","","在远古海滩获得100场胜利。","","","","","","","","","","","","16712190","14881","10","2","0","3402","","","","","","","","","","","","","","","","","2113864172","0","0"
"1337","-1","-1","0","","","","","杀死不同的怪物类型","","","","","","","","","","","","16712190","","","","","杀死不同的怪物类型","","","","","","","","","","","","16712190","135","0","2","33","1","","","","","","","","","","","","","","","","","4278125036","0","107"
"1358","0","-1","0","","","","","这个苔原不太远","","","","","","","","","","","","16712190","","","","","在北风苔原完成150个任务。","","","","","","","","","","","","16712190","14863","10","2","136","3336","","","","","","","","","","","","","","","","","2113864172","0","0"
"1462","-1","-1","0","","","","","获得公正徽章","","","","","","","","","","","","16712190","","","","","获得公正徽章","","","","","","","","","","","","16712190","130","0","2","1","1","","","","","","","","","","","","","","","","","2113864172","0","0"
"1488","-1","-1","0","","","","","世界击杀总数","","","","","","","","","","","","16712190","","","","","艾泽拉斯及诺森德等地的累计数字。","","","","","","","","","","","","16712190","137","0","2","9","4","","","","","","","","","","","","","","","","","2080309740","0","0"
"1504","-1","574","0","","","","","杀死掠夺者因格瓦尔（英雄乌特加德城堡）","","","","","","","","","","","","16712190","","","","","杀死掠夺者因格瓦尔（英雄乌特加德城堡）","","","","","","","","","","","","16712190","14823","5","2","1","2813","","","","","","","","","","","","","","","","","2130641388","0","0"
"1525","-1","-1","0","","","","","完成烹饪日常任务","","","","","","","","","","","","16712190","","","","","完成烹饪日常任务","","","","","","","","","","","","16712190","178","10","2","9","2923","","","","","","","","","","","","","","","","","2080309740","0","0"
"1676","1","-1","0","","","","","东部王国的博学者","","","","","","","","","","","","16712190","","","","","在东部王国完成700个任务。","","","","","","","","","","","","16712190","14861","10","2","136","3490","","","","","","","","","","","","","","","","","2113864172","0","0"
"1693","0","-1","0","","","","","爱情冲昏头","","","","","","","","","","","","16712190","","","","","完成下列情人节成就。","","","","","","","","","","","","16712190","155","10","2","0","3699","","","","","头衔奖励：痴情的","","","","","","","","","","","","16712190","0","0"
"1718","-1","571","1717","","","","","冬拥湖的精英","","","","","","","","","","","","16712190","","","","","在冬拥湖获得100场胜利。","","","","","","","","","","","","16712190","14901","10","2","0","187","","","","","","","","","","","","","","","","","2130641388","0","0"
"1729","-1","-1","0","","","","","学习炼金术配方","","","","","","","","","","","","16712190","","","","","学习炼金术配方","","","","","","","","","","","","16712190","173","0","2","1","4","","","","","","","","","","","","","","","","","2113864172","0","0"
"1788","-1","-1","0","","","","","坏榜样","","","","","","","","","","","","16712190","","","","","当你的孤儿在一旁观看时，吃掉下列糖果。","","","","","","","","","","","","16712190","163","10","2","0","1519","","","","","","","","","","","","","","","","","2080309740","0","0"
